target,asymptote,dose,r,x_2,y_21,B0_21,meanB1,meanB2,meanB3,maxB1,maxB2,maxB3,minB1,minB2,minB3,stabilityB1,stabilityB2,stabilityB3,sp_survival
r,8.0,84.0,7.60322138366998e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07863393215312807,0.001662004559458595,0.0,0.0788868637848912,0.0016986319648981908,0.0,0.07831538853268091,0.0016437357520737508,0.0,-0.002693683899434237,-0.009438539003043468,NaN,2
r,8.0,85.0,6.9261132262845846e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07873551354324593,0.0015026543400148585,0.0,0.07907372499863326,0.0015704648580919514,0.0,0.07815694477526258,0.0014723969571165622,0.0,-0.003995277908742669,-0.019316577401460304,NaN,2
r,8.0,86.0,6.315416267925481e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07884277086267961,0.0014410261231150778,0.0,0.07935416323400434,0.0014883835438267133,0.0,0.07793826121586006,0.001338623849208388,0.0,-0.006116390379319563,-0.03146431473615402,NaN,2
r,8.0,87.0,5.764083282234125e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110013335,0.0,0.0,0.8262686110013382,0.0,0.0,0.8262686110013382,0.0,0.0,-5.647601974934525e-15,NaN,NaN,1
r,8.0,88.0,5.2658614713150385e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110013253,0.0,0.0,0.8262686110013275,0.0,0.0,0.8262686110013275,0.0,0.0,-2.6893342737783715e-15,NaN,NaN,1
r,8.0,89.0,4.815199352505562e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110013181,0.0,0.0,0.8262686110013163,0.0,0.0,0.8262686110013163,0.0,0.0,-2.1514674190227164e-15,NaN,NaN,1
r,8.0,90.0,4.40716465343084e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.826268611001303,0.0,0.0,0.8262686110013038,0.0,0.0,0.8262686110013038,0.0,0.0,-9.412669958224555e-16,NaN,NaN,1
r,8.0,91.0,4.037371972588956e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110012943,0.0,0.0,0.8262686110012906,0.0,0.0,0.8262686110012906,0.0,0.0,-4.571868265423402e-15,NaN,NaN,1
r,8.0,92.0,3.701919078472644e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110012748,0.0,0.0,0.8262686110012761,0.0,0.0,0.8262686110012761,0.0,0.0,-1.6136005642671217e-15,NaN,NaN,1
r,8.0,93.0,3.397330833307141e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110012615,0.0,0.0,0.8262686110012605,0.0,0.0,0.8262686110012605,0.0,0.0,-1.210200423200361e-15,NaN,NaN,1
r,8.0,94.0,3.1205098348851334e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110012414,0.0,0.0,0.8262686110012436,0.0,0.0,0.8262686110012436,0.0,0.0,-2.689334273778645e-15,NaN,NaN,1
r,8.0,95.0,2.8686929699896484e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110012307,0.0,0.0,0.8262686110012257,0.0,0.0,0.8262686110012257,0.0,0.0,-6.051002116002029e-15,NaN,NaN,1
r,8.0,96.0,2.6394131646703925e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110012094,0.0,0.0,0.8262686110012062,0.0,0.0,0.8262686110012062,0.0,0.0,-3.899534696979186e-15,NaN,NaN,1
r,8.0,97.0,2.4304656999285714e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110011832,0.0,0.0,0.8262686110011853,0.0,0.0,0.8262686110011853,0.0,0.0,-2.5548675600898928e-15,NaN,NaN,1
r,8.0,98.0,2.239878536310975e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110011611,0.0,0.0,0.8262686110011629,0.0,0.0,0.8262686110011629,0.0,0.0,-2.151467419023125e-15,NaN,NaN,1
r,8.0,99.0,2.065886157902e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110011347,0.0,0.0,0.8262686110011386,0.0,0.0,0.8262686110011386,0.0,0.0,-4.706334979113236e-15,NaN,NaN,1
r,8.0,100.0,1.9069065057623214e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8262686110011171,0.0,0.0,0.8262686110011127,0.0,0.0,0.8262686110011127,0.0,0.0,-5.378668547558098e-15,NaN,NaN,1
r,8.0,0.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,8.0,1.0,4.900749719809054e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623535019462,0.07860354073426737,0.1898858826829935,0.32996235350194764,0.07860354073426747,0.18988588268299278,0.32996235350194764,0.07860354073426747,0.18988588268299278,-4.377387621236628e-15,-1.2368071558138674e-15,-3.803266207274724e-15,3
r,8.0,2.0,4.90074971978026e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623534984451,0.07860354073426723,0.18988588268057088,0.3299623534984458,0.07860354073426692,0.1898858826805713,0.3299623534984458,0.07860354073426692,0.1898858826805713,-2.1886938106415374e-15,-3.8871082039864475e-15,-2.1941920426864886e-15,3
r,8.0,3.0,4.900749719068341e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623534118591,0.07860354073426723,0.1898858826207051,0.3299623534118599,0.07860354073426695,0.18988588262070438,0.3299623534118599,0.07860354073426695,0.18988588262070438,-2.5254159360183187e-15,-3.5337347308967706e-15,-3.803266208522312e-15,3
r,8.0,4.0,4.900749712409282e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623526019659,0.07860354073426723,0.18988588206072893,0.3299623526019637,0.07860354073426692,0.18988588206072946,0.3299623526019637,0.07860354073426692,0.18988588206072946,-6.566081449764087e-15,-3.8871082039864475e-15,-2.779309929808683e-15,3
r,8.0,5.0,4.900749675702419e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623481375561,0.07860354073426723,0.18988587897396766,0.3299623481375557,0.07860354073426692,0.18988587897396764,0.3299623481375557,0.07860354073426692,0.18988587897396764,-1.1785274556467915e-15,-3.8871082039864475e-15,-1.4627947236783159e-16,3
r,8.0,6.0,4.900749530158233e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996233043599854,0.07860354073426737,0.18988586673483343,0.32996233043599765,0.07860354073426747,0.1898858667348328,0.32996233043599765,0.07860354073426747,0.1898858667348328,-2.693777185991996e-15,-1.2368071558138674e-15,-3.3644280813150454e-15,3
r,8.0,7.0,4.90074906888671e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996227433464626,0.07860354073426723,0.18988582794547443,0.32996227433464487,0.07860354073426692,0.18988582794547484,0.32996227433464487,0.07860354073426692,0.18988582794547484,-4.2090275687461175e-15,-3.8871082039864475e-15,-2.1941926751681983e-15,3
r,8.0,8.0,4.900747825439601e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299621231024713,0.07860354073426723,0.18988572338116488,0.3299621231024707,0.07860354073426692,0.18988572338116425,0.3299621231024707,0.07860354073426692,0.18988572338116425,-1.851972979066243e-15,-3.8871082039864475e-15,-3.364430621280133e-15,3
r,8.0,9.0,4.900744859268339e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996176234647084,0.07860354073426723,0.1898854739487324,0.32996176234646946,0.07860354073426692,0.1898854739487315,0.32996176234646946,0.07860354073426692,0.1898854739487315,-4.2090340997221014e-15,-3.8871082039864475e-15,-4.680953100210428e-15,3
r,8.0,10.0,4.900738428510718e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299609802136389,0.07860354073426731,0.18988493316945262,0.32996098021363834,0.07860354073426748,0.18988493316945376,0.32996098021363784,0.07860354073426691,0.18988493316945337,-2.5032512491542977e-15,-2.9076378059299846e-15,-5.024148905541053e-15,3
r,8.0,11.0,4.90072551597902e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.329959409735467,0.07860354073426723,0.18988384731460667,0.32995940973546833,0.07860354073426694,0.18988384731460775,0.32995940973546833,0.07860354073426694,0.18988384731460775,-4.040701545734874e-15,-3.7104214674416095e-15,-5.704960461830774e-15,3
r,8.0,12.0,4.900701169702723e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32995644860768925,0.07860354073426737,0.1898817999382611,0.32995644860769063,0.07860354073426747,0.18988179993826096,0.32995644860769063,0.07860354073426747,0.18988179993826096,-4.209101883539702e-15,-1.2368071558138674e-15,-7.314130736975645e-16,3
r,8.0,13.0,4.900657614906527e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299511511431619,0.07860354073426723,0.18987813716698076,0.32995115114316054,0.07860354073426692,0.18987813716698154,0.32995115114316054,0.07860354073426692,0.18987813716698154,-4.2091694619307535e-15,-3.8871082039864475e-15,-4.0959922233471125e-15,3
r,8.0,14.0,4.900583089931102e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32994208657950747,0.07860354073426734,0.18987186971884978,0.3299420865795084,0.07860354073426745,0.18987186971884923,0.3299420865795084,0.07860354073426745,0.18987186971884923,-2.8623138688628545e-15,-1.413493892358706e-15,-2.9258053051822215e-15,3
r,8.0,15.0,4.900460354424223e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299271573641491,0.07860354073426723,0.18986154723191373,0.3299271573641494,0.07860354073426692,0.18986154723191415,0.3299271573641494,0.07860354073426692,0.18986154723191415,-8.418951143132596e-16,-3.8871082039864475e-15,-2.1944732826140947e-15,3
r,8.0,16.0,4.900264814307932e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299033704750983,0.07860354073426729,0.18984510008109248,0.3299033704750986,0.07860354073426748,0.18984510008109215,0.32990337047509805,0.0786035407342669,0.1898451000810916,-6.350602098218331e-16,-2.8020978998702082e-15,-3.52671475087646e-15,3
r,8.0,17.0,4.899962204834994e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32986655426289757,0.07860354073426726,0.1898196434454456,0.3298665542628979,0.078603540734267,0.18981964344544452,0.3298665542628979,0.078603540734267,0.18981964344544452,-1.0104597447952229e-15,-3.357047994351931e-15,-5.706890085806523e-15,3
r,8.0,18.0,4.899505770917854e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32981101271055924,0.07860354073426737,0.18978123794398796,0.32981101271055874,0.07860354073426747,0.18978123794398788,0.32981101271055874,0.07860354073426747,0.18978123794398788,-1.5159448656562195e-15,-1.2368071558138674e-15,-4.3908038256044855e-16,3
r,8.0,19.0,4.898832883510339e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.329729108395109,0.07860354073426731,0.1897246006705392,0.3297291083951088,0.07860354073426748,0.1897246006705399,0.3297291083951084,0.07860354073426691,0.1897246006705395,-1.3324852763248007e-15,-2.7763159726210827e-15,-2.783917806696772e-15,3
r,8.0,20.0,4.897861033136127e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32961076478157225,0.07860354073426737,0.18964275990121132,0.3296107647815717,0.07860354073426747,0.1896427599012112,0.3296107647815717,0.07860354073426747,0.1896427599012112,-1.685406494828583e-15,-1.2368071558138674e-15,-5.858680015178685e-16,3
r,8.0,21.0,4.896483148116798e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3294428777664917,0.07860354073426723,0.18952664608416178,0.3294428777664914,0.07860354073426692,0.18952664608416286,0.3294428777664914,0.07860354073426692,0.18952664608416286,-1.0117592357641471e-15,-3.8871082039864475e-15,-5.715712611666742e-15,3
r,8.0,22.0,4.894562197659093e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3292086255824668,0.07860354073426737,0.18936461089599976,0.32920862558246533,0.07860354073426747,0.18936461089599912,0.32920862558246533,0.07860354073426747,0.18936461089599912,-4.387409713636765e-15,-1.2368071558138674e-15,-3.3736891981278622e-15,3
r,8.0,23.0,4.891925061439507e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3288866652334318,0.07860354073426723,0.18914186508527575,0.32888666523343274,0.07860354073426692,0.18914186508527614,0.32888666523343274,0.07860354073426692,0.18914186508527614,-2.871499243265986e-15,-3.8871082039864475e-15,-2.055968341194428e-15,3
r,8.0,24.0,4.888355681257923e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3284502024904351,0.07860354073426723,0.18883982441268704,0.32845020249043533,0.07860354073426692,0.1888398244126864,0.32845020249043533,0.07860354073426692,0.1888398244126864,-6.765447176053496e-16,-3.8871082039864475e-15,-3.3830646913300086e-15,3
r,8.0,25.0,4.883587561257306e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32786592105252044,0.07860354073426729,0.1884353510884439,0.32786592105251994,0.07860354073426748,0.18843535108844453,0.32786592105251955,0.0786035407342669,0.188435351088444,-2.2085265651649917e-15,-2.946587070534679e-15,-2.306309595497252e-15,3
r,8.0,26.0,4.877295756593869e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3270927546463571,0.07860354073426723,0.18789987549095402,0.3270927546463562,0.07860354073426692,0.18789987549095336,0.3270927546463562,0.07860354073426692,0.18789987549095336,-2.887247720785279e-15,-3.8871082039864475e-15,-3.547813678599417e-15,3
r,8.0,27.0,4.869088592460023e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3260804834327612,0.07860354073426723,0.18719837933702627,0.32608048343275997,0.07860354073426692,0.18719837933702665,0.32608048343275997,0.07860354073426692,0.18719837933702665,-3.74803747631902e-15,-3.8871082039864475e-15,-2.077313318560764e-15,3
r,8.0,28.0,4.858499492267553e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.324768132872995,0.07860354073426723,0.18628821645982904,0.3247681328729955,0.07860354073426692,0.18628821645982938,0.3247681328729955,0.07860354073426692,0.18628821645982938,-1.5394838986587783e-15,-3.8871082039864475e-15,-1.7892536660194128e-15,3
r,8.0,29.0,4.844979470739301e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32308214885027986,0.07860354073426723,0.18511774037241457,0.32308214885027936,0.07860354073426692,0.18511774037241532,0.32308214885027936,0.07860354073426692,0.18511774037241532,-1.5475175992689866e-15,-3.8871082039864475e-15,-4.051275504575745e-15,3
r,8.0,30.0,4.827891066632818e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32093431686812335,0.07860354073426723,0.18362469805406062,0.3209343168681236,0.07860354073426694,0.1836246980540602,0.3209343168681236,0.07860354073426694,0.1836246980540602,-8.654856999236903e-16,-3.7104214674416095e-15,-2.269009001575293e-15,3
r,8.0,31.0,4.80650474653654e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.31821938487051693,0.07860354073426726,0.18173433574813908,0.31821938487051693,0.0786035407342671,0.18173433574813905,0.31821938487051693,0.0786035407342671,0.18173433574813905,-0.0,-1.943554101993223e-15,-1.5284071703934098e-16,3
r,8.0,32.0,4.779999090669335e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.31481233763907834,0.07860354073426737,0.179357143331707,0.3148123376390788,0.07860354073426747,0.17935714333170735,0.3148123376390788,0.07860354073426747,0.17935714333170735,-1.4117061050260933e-15,-1.2368071558138674e-15,-2.0132640034055803e-15,3
r,8.0,33.0,4.7474663427821025e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3105652543052512,0.07860354073426729,0.17638613652007196,0.3105652543052516,0.0786035407342675,0.17638613652007135,0.3105652543052513,0.0786035407342669,0.1763861365200709,-8.771514906078104e-16,-2.9082443617065173e-15,-4.8644355155755835e-15,3
r,8.0,34.0,4.7079251161797274e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3053036569591824,0.07860354073426737,0.17269353702474124,0.3053036569591823,0.07860354073426748,0.17269353702474058,0.3053036569591823,0.07860354073426748,0.17269353702474058,-1.819592104664995e-16,-1.4134938923587057e-15,-3.86021248947161e-15,3
r,8.0,35.0,4.660342117690622e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.29882222403962533,0.07860354073426737,0.16812665391988377,0.29882222403962505,0.0786035407342675,0.16812665391988307,0.29882222403962505,0.0786035407342675,0.16812665391988307,-9.295294644059213e-16,-1.590180628903544e-15,-4.130279991126514e-15,3
r,8.0,36.0,4.603664577025206e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.29087969142136044,0.07860354073426723,0.16250268555683134,0.29087969142136,0.07860354073426691,0.16250268555683192,0.29087969142136,0.07860354073426691,0.16250268555683192,-1.5278567465847736e-15,-4.0637949405312856e-15,-3.589507015936028e-15,3
r,8.0,37.0,4.536864531175255e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.28119268755679006,0.07860354073426706,0.15560203517897692,0.2811926875567903,0.07860354073426686,0.15560203517897664,0.2811926875567903,0.07860354073426686,0.15560203517897664,-7.902454769433975e-16,-2.6503010481725835e-15,-1.7850927305973135e-15,3
r,8.0,38.0,4.4589951024274345e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.26942813113226355,0.07860354073426737,0.1471595394303477,0.26942813113226266,0.07860354073426751,0.1471595394303476,0.26942813113226266,0.07860354073426751,0.1471595394303476,-3.299005913858739e-15,-1.7668673654483822e-15,-7.550011720323657e-16,3
r,8.0,39.0,4.369257365432292e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.25519363382112903,0.07860354073426706,0.13685270319615087,0.25519363382112853,0.0786035407342668,0.13685270319615062,0.25519363382112853,0.0786035407342668,0.13685270319615062,-1.959199780453357e-15,-3.3570479943519393e-15,-1.8266913976804545e-15,3
r,8.0,40.0,4.2670743721278157e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.23802504971767177,0.07860354073426734,0.12428553807508186,0.23802504971767255,0.0786035407342674,0.12428553807508214,0.23802504971767255,0.0786035407342674,0.12428553807508214,-3.267468588461963e-15,-7.06746946179353e-16,-2.234886424970375e-15,3
r,8.0,41.0,4.152166606070963e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.2173698104519112,0.07860354073426723,0.10896576956466227,0.2173698104519098,0.07860354073426695,0.10896576956466264,0.2173698104519098,0.07860354073426695,0.10896576956466264,-6.3892051358619785e-15,-3.5337347308967706e-15,-3.441277797740574e-15,3
r,8.0,42.0,4.024620978724496e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.1925638153507147,0.07860354073426734,0.09027172764593513,0.19256381535071435,0.07860354073426745,0.09027172764593513,0.19256381535071435,0.07860354073426745,0.09027172764593513,-1.8751876086674175e-15,-1.413493892358706e-15,-0.0,3
