target,slope,dose,r,x_2,y_21,B0_21,meanB1,meanB2,meanB3,maxB1,maxB2,maxB3,minB1,minB2,minB3,stabilityB1,stabilityB2,stabilityB3,sp_survival
r,50.796833662982394,72.0,4.4253675851524284e-15,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03427016763258407,0.0,0.0,0.03427017390620039,0.0,0.0,0.03427016135896942,0.0,0.0,-1.0587688698317539e-7,NaN,NaN,1
r,50.796833662982394,73.0,2.196128988013333e-15,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426856274199862,0.0,0.0,0.03426856585519853,0.0,0.0,0.0342685596287987,0.0,0.0,-5.254248431823683e-8,NaN,NaN,1
r,50.796833662982394,74.0,1.1002882792507128e-15,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.034267773842293354,0.0,0.0,0.03426777540201094,0.0,0.0,0.03426777228257573,0.0,0.0,-2.6324465712275002e-8,NaN,NaN,1
r,50.796833662982394,75.0,5.563961644651626e-16,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426738229876572,0.0,0.0,0.034267383087480084,0.0,0.0,0.034267381510051334,0.0,0.0,-1.3311846766610983e-8,NaN,NaN,1
r,50.796833662982394,76.0,2.839121862626945e-16,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426718614129199,0.0,0.0,0.03426718654374743,0.0,0.0,0.03426718573883654,0.0,0.0,-6.792643874290782e-9,NaN,NaN,1
r,50.796833662982394,77.0,1.4615162852428401e-16,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426708696975579,0.0,0.0,0.034267087176931145,0.0,0.0,0.034267086762580466,0.0,0.0,-3.4967159564960903e-9,NaN,NaN,1
r,50.796833662982394,78.0,7.588298823325662e-17,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426703638527151,0.0,0.0,0.034267036492838125,0.0,0.0,0.0342670362777049,0.0,0.0,-1.8155174474906293e-9,NaN,NaN,1
r,50.796833662982394,79.0,3.9729355669382756e-17,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426701035932523,0.0,0.0,0.034267010415643895,0.0,0.0,0.03426701030300656,0.0,0.0,-9.50551487350305e-10,NaN,NaN,1
r,50.796833662982394,80.0,2.0970738149432527e-17,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426699685526427,0.0,0.0,0.03426699688499198,0.0,0.0,0.034266996825536605,0.0,0.0,-5.017467733354598e-10,NaN,NaN,1
r,50.796833662982394,81.0,1.1157404548111068e-17,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.034266989789926136,0.0,0.0,0.03426698980574139,0.0,0.0,0.03426698977411088,0.0,0.0,-2.6693144441902567e-10,NaN,NaN,1
r,50.796833662982394,82.0,5.982398114860433e-18,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.034266986065392815,0.0,0.0,0.03426698607387405,0.0,0.0,0.03426698605691156,0.0,0.0,-1.4314734067282308e-10,NaN,NaN,1
r,50.796833662982394,83.0,3.231979427553568e-18,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426698408519715,0.0,0.0,0.03426698408977918,0.0,0.0,0.03426698408061513,0.0,0.0,-7.733583788533084e-11,NaN,NaN,1
r,50.796833662982394,84.0,1.758994239518239e-18,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426698302381548,0.0,0.0,0.03426698302630751,0.0,0.0,0.03426698302132344,0.0,0.0,-4.206086926006795e-11,NaN,NaN,1
r,50.796833662982394,85.0,9.64244114426256e-19,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426698245175824,0.0,0.0,0.034266982453123845,0.0,0.0,0.034266982450392655,0.0,0.0,-2.304865475064524e-11,NaN,NaN,1
r,50.796833662982394,86.0,5.323082330101159e-19,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.034266982141963366,0.0,0.0,0.034266982142718956,0.0,0.0,0.03426698214120779,0.0,0.0,-1.2752809090117771e-11,NaN,NaN,1
r,50.796833662982394,87.0,2.9588460620284348e-19,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426698197122841,0.0,0.0,0.0342669819716478,0.0,0.0,0.03426698197080903,0.0,0.0,-7.078394071357602e-12,NaN,NaN,1
r,50.796833662982394,88.0,1.6557561416810434e-19,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.034266981877937176,0.0,0.0,0.03426698187817286,0.0,0.0,0.03426698187770149,0.0,0.0,-3.977940480276182e-12,NaN,NaN,1
r,50.796833662982394,89.0,9.326513443904117e-20,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426698182513468,0.0,0.0,0.034266981825266385,0.0,0.0,0.03426698182500297,0.0,0.0,-2.2229667424032685e-12,NaN,NaN,1
r,50.796833662982394,90.0,5.287221967577074e-20,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.034266981796968465,0.0,0.0,0.03426698179704472,0.0,0.0,0.034266981796892214,0.0,0.0,-1.2869807466597436e-12,NaN,NaN,1
r,50.796833662982394,91.0,3.0161955007624126e-20,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426698177937134,0.0,0.0,0.03426698177941293,0.0,0.0,0.03426698177932975,0.0,0.0,-7.019894985385347e-13,NaN,NaN,1
r,50.796833662982394,92.0,1.7312333807453397e-20,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426698177056896,0.0,0.0,0.03426698177059322,0.0,0.0,0.0342669817705447,0.0,0.0,-4.09493886788207e-13,NaN,NaN,1
r,50.796833662982394,93.0,9.996738374502453e-21,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426698176528841,0.0,0.0,0.034266981765302296,0.0,0.0,0.03426698176527457,0.0,0.0,-2.3399728934665523e-13,NaN,NaN,1
r,50.796833662982394,94.0,5.806465598314547e-21,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426698176176981,0.0,0.0,0.034266981761776734,0.0,0.0,0.03426698176176287,0.0,0.0,-1.169984253139382e-13,NaN,NaN,1
r,50.796833662982394,95.0,3.392049827503924e-21,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426698176000968,0.0,0.0,0.034266981760013165,0.0,0.0,0.034266981760006233,0.0,0.0,-5.850131858951177e-14,NaN,NaN,1
r,50.796833662982394,96.0,1.9927697992929545e-21,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426698176000608,0.0,0.0,0.03426698176000956,0.0,0.0,0.034266981760002625,0.0,0.0,-5.849991464491614e-14,NaN,NaN,1
r,50.796833662982394,97.0,1.177188255408526e-21,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.034266981758250326,0.0,0.0,0.03426698175825018,0.0,0.0,0.03426698175825018,0.0,0.0,-4.255587302887074e-15,NaN,NaN,1
r,50.796833662982394,98.0,6.99164678912129e-22,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.034266981758248806,0.0,0.0,0.034266981758248966,0.0,0.0,0.034266981758248966,0.0,0.0,-4.660881331733668e-15,NaN,NaN,1
r,50.796833662982394,99.0,4.174555126526554e-22,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426698175824843,0.0,0.0,0.034266981758248306,0.0,0.0,0.034266981758248306,0.0,0.0,-3.6476462596176935e-15,NaN,NaN,1
r,50.796833662982394,100.0,2.505485573572021e-22,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.03426698175824782,0.0,0.0,0.034266981758247855,0.0,0.0,0.034266981758247855,0.0,0.0,-1.0132350721160438e-15,NaN,NaN,1
r,64.0,0.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,1.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,2.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,3.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,4.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,5.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,6.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,7.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,8.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,9.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,10.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,11.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,12.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,13.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,14.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,15.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,16.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,17.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,18.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,19.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,20.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,21.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,22.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,23.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,24.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,25.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,26.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,27.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,28.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
r,64.0,29.0,4.900749719809163e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623535019601,0.07860354073426731,0.18988588268300133,0.329962353501961,0.0786035407342673,0.18988588268300227,0.329962353501961,0.0786035407342673,0.18988588268300227,-2.6937769976839646e-15,-1.7668673654483833e-16,-4.973501963359048e-15,3
r,64.0,30.0,4.900749719809134e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623535019563,0.07860354073426723,0.18988588268300022,0.3299623535019577,0.07860354073426692,0.18988588268299944,0.3299623535019577,0.07860354073426692,0.18988588268299944,-4.209026558881244e-15,-3.8871082039864475e-15,-4.0958251462957106e-15,3
r,64.0,31.0,4.900749719808913e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623535019307,0.07860354073426723,0.18988588268298,0.3299623535019308,0.07860354073426692,0.1898858826829808,0.3299623535019308,0.07860354073426692,0.1898858826829808,-3.3672212471052566e-16,-3.8871082039864475e-15,-4.095825146296147e-15,3
r,64.0,32.0,4.900749719807235e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623535017273,0.07860354073426729,0.18988588268283924,0.3299623535017264,0.0786035407342675,0.18988588268283996,0.32996235350172615,0.07860354073426691,0.18988588268283946,-3.107062238912325e-15,-2.8448704497865823e-15,-2.8009138120386454e-15,3
r,64.0,33.0,4.900749719795327e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.329962353500278,0.07860354073426737,0.18988588268183784,0.329962353500278,0.07860354073426751,0.1898858826818386,0.329962353500278,0.07860354073426751,0.1898858826818386,-0.0,-1.7668673654483822e-15,-3.949545676809327e-15,3
r,64.0,34.0,4.900749719715662e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623534905876,0.07860354073426731,0.18988588267513984,0.32996235349058917,0.07860354073426748,0.1898858826751395,0.3299623534905889,0.07860354073426691,0.18988588267513898,-4.339105873567918e-15,-3.035116099845378e-15,-3.3439179581595458e-15,3
r,64.0,35.0,4.900749719211393e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623534292574,0.07860354073426723,0.189885882632735,0.32996235342925817,0.07860354073426694,0.1898858826327344,0.32996235342925817,0.07860354073426694,0.1898858826327344,-2.3570548734928144e-15,-3.7104214674416095e-15,-3.218148330084229e-15,3
r,64.0,36.0,4.90074971618221e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299623530608372,0.07860354073426734,0.18988588237800258,0.3299623530608393,0.07860354073426744,0.18988588237800325,0.3299623530608393,0.07860354073426744,0.18988588237800325,-6.397720378052457e-15,-1.2368071558138678e-15,-3.510707273892419e-15,3
r,64.0,37.0,4.900749698863576e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235095448967,0.07860354073426737,0.18988588092164155,0.32996235095449067,0.07860354073426747,0.18988588092164096,0.32996235095449067,0.07860354073426747,0.18988588092164096,-3.030499145791393e-15,-1.2368071558138674e-15,-3.0718688882160705e-15,3
r,64.0,38.0,4.900749604375519e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996233946254516,0.07860354073426723,0.18988587297592885,0.3299623394625459,0.07860354073426692,0.18988587297592963,0.3299623394625459,0.07860354073426692,0.18988587297592963,-2.1886939037439423e-15,-3.8871082039864475e-15,-4.095825355676569e-15,3
r,64.0,39.0,4.900749111230054e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3299622794845811,0.07860354073426734,0.18988583150622235,0.32996227948458157,0.07860354073426745,0.1898858315062223,0.32996227948458157,0.07860354073426745,0.1898858315062223,-1.3468888009769921e-15,-1.413493892358706e-15,-2.9255901786967934e-16,3
r,64.0,40.0,4.900746643560639e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996197935833055,0.07860354073426723,0.1898856239941887,0.32996197935833127,0.07860354073426694,0.18988562399418946,0.32996197935833127,0.07860354073426694,0.18988562399418946,-2.1886962923764168e-15,-3.7104214674416095e-15,-3.949551057409842e-15,3
r,64.0,41.0,4.900734779907039e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996053645565837,0.07860354073426734,0.18988462634788955,0.32996053645565837,0.07860354073426744,0.18988462634788858,0.32996053645565837,0.07860354073426744,0.18988462634788858,-0.0,-1.2368071558138678e-15,-5.119815306918827e-15,3
r,64.0,42.0,4.900679875561734e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.329953858667423,0.07860354073426734,0.1898800092042005,0.329953858667423,0.07860354073426744,0.18988000920420042,0.329953858667423,0.07860354073426744,0.18988000920420042,-0.0,-1.2368071558138678e-15,-4.3885198293638144e-16,3
r,64.0,43.0,4.900434846753295e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32992405456347773,0.07860354073426723,0.1898594018536522,0.3299240545634784,0.07860354073426695,0.18985940185365116,0.3299240545634784,0.07860354073426695,0.18985940185365116,-2.0205672767811873e-15,-3.5337347308967706e-15,-5.413095263459797e-15,3
r,64.0,44.0,4.89937873693221e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32979555218570034,0.07860354073426723,0.18977054714763678,0.3297955521856995,0.0786035407342669,0.18977054714763664,0.3297955521856995,0.0786035407342669,0.18977054714763664,-2.526693219692695e-15,-4.240481677076125e-15,-7.318418638695434e-16,3
r,64.0,45.0,4.894978449866368e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3292594052432971,0.07860354073426729,0.18939973800074006,0.329259405243298,0.07860354073426748,0.18939973800074122,0.32925940524329755,0.07860354073426691,0.18939973800074075,-2.142205626862226e-15,-2.8099024501012228e-15,-5.1145790165351404e-15,3
r,64.0,46.0,4.877275119618447e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.3270902145966076,0.07860354073426723,0.18789811585587785,0.32709021459660564,0.07860354073426692,0.1878981158558773,0.32709021459660564,0.07860354073426692,0.1878981158558773,-5.944379704073054e-15,-3.8871082039864475e-15,-2.956539086077803e-15,3
r,64.0,47.0,4.809076120771014e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.31854741029252304,0.07860354073426737,0.18196291894947994,0.3185474102925221,0.07860354073426747,0.18196291894947927,0.3185474102925221,0.07860354073426747,0.18196291894947927,-2.9647009513303832e-15,-1.2368071558138674e-15,-3.663569216863452e-15,3
r,64.0,48.0,4.5658745912905927e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.28544410048630675,0.07860354073426737,0.15863621372225378,0.2854441004863056,0.07860354073426751,0.15863621372225417,0.2854441004863056,0.07860354073426751,0.15863621372225417,-4.08699657075361e-15,-1.7668673654483822e-15,-2.4513298539174816e-15,3
r,64.0,49.0,3.845373368127264e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.1538114740330171,0.07860354073426734,0.06040224250373084,0.15381147403301665,0.07860354073426734,0.060402242503731066,0.15381147403301665,0.07860354073426734,0.060402242503731066,-2.889397567877304e-15,-0.0,-3.79382191023389e-15,3
r,64.0,50.0,2.450374859904583e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07860354073426731,0.05418887449818261,0.0,0.07860354073426729,0.054188874498182715,0.0,0.07860354073426729,0.054188874498182715,0.0,-3.5337347308967666e-16,-1.9221938850666764e-15,NaN,2
r,64.0,51.0,1.0767344820401927e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07860354073426723,0.023811470918132592,0.0,0.07860354073426691,0.0238114709181327,0.0,0.07860354073426691,0.0238114709181327,0.0,-4.0637949405312856e-15,-4.520240448077075e-15,NaN,2
r,64.0,52.0,3.6829808709021665e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07860354073428168,0.008144737013845589,0.0,0.07860354073437041,0.008144737013871492,0.0,0.07860354073416828,0.008144737013813623,0.0,-8.760081398844029e-13,-2.4122724225149983e-12,NaN,2
r,64.0,53.0,1.1491644644068456e-8,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07860883102314241,0.002541155240845876,0.0,0.078619472435432,0.0025438950227304655,0.0,0.07859126021164896,0.002538690225108677,0.0,-0.0001088268788588574,-0.0007936621208829256,NaN,2
r,64.0,54.0,3.531839793480398e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.826268611001268,0.0,0.0,0.8262686110012678,0.0,0.0,0.8262686110012678,0.0,0.0,-2.689334273778558e-16,NaN,NaN,1
r,64.0,55.0,1.0968760526932742e-9,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.826268610310537,0.0,0.0,0.8262686103427278,0.0,0.0,0.8262686102773152,0.0,0.0,-2.2891711465626866e-11,NaN,NaN,1
r,64.0,56.0,3.4673820114539346e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.8168176427955101,0.0,0.0,0.8169567696450257,0.0,0.0,0.8166771545055882,0.0,0.0,-9.89924643574496e-5,NaN,NaN,1
r,64.0,57.0,1.1175140579203391e-10,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.2757980701708302,0.0,0.0,0.2766846897721342,0.0,0.0,0.2749123967523551,0.0,0.0,-0.0018582924108296675,NaN,NaN,1
r,64.0,58.0,3.672135265109438e-11,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.07289381487150101,0.0,0.0,0.07299918975273878,0.0,0.0,0.07278853154583162,0.0,0.0,-0.0008357130395687085,NaN,NaN,1
r,64.0,59.0,1.2297112850656173e-11,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.04429848416330798,0.0,0.0,0.04432073665665846,0.0,0.0,0.04427623869062141,0.0,0.0,-0.0002904830392720091,NaN,NaN,1
