target,xmid,dose,r,x_2,y_21,B0_21,meanB1,meanB2,meanB3,maxB1,maxB2,maxB3,minB1,minB2,minB3,stabilityB1,stabilityB2,stabilityB3,sp_survival
y,8.0,21.0,4.900749719809166e-7,2.7338159268322533e-7,7.048803082808205e-7,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,22.0,4.900749719809166e-7,2.7338159268322533e-7,4.95608154459781e-7,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,23.0,4.900749719809166e-7,2.7338159268322533e-7,3.519940101964599e-7,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,24.0,4.900749719809166e-7,2.7338159268322533e-7,2.5273058950626194e-7,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,25.0,4.900749719809166e-7,2.7338159268322533e-7,1.8348035163557255e-7,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,26.0,4.900749719809166e-7,2.7338159268322533e-7,1.3466637936138382e-7,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,27.0,4.900749719809166e-7,2.7338159268322533e-7,9.988728538985266e-8,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,28.0,4.900749719809166e-7,2.7338159268322533e-7,7.484160795714935e-8,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,29.0,4.900749719809166e-7,2.7338159268322533e-7,5.661613597293913e-8,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,30.0,4.900749719809166e-7,2.7338159268322533e-7,4.3219559361043685e-8,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,31.0,4.900749719809166e-7,2.7338159268322533e-7,3.327720987223931e-8,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,32.0,4.900749719809166e-7,2.7338159268322533e-7,2.5830485529768676e-8,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,33.0,4.900749719809166e-7,2.7338159268322533e-7,2.0204184201847583e-8,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,34.0,4.900749719809166e-7,2.7338159268322533e-7,1.591803155364784e-8,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,35.0,4.900749719809166e-7,2.7338159268322533e-7,1.262714536789176e-8,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,36.0,4.900749719809166e-7,2.7338159268322533e-7,1.0081592994638189e-8,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,37.0,4.900749719809166e-7,2.7338159268322533e-7,8.098656320443443e-9,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,38.0,4.900749719809166e-7,2.7338159268322533e-7,6.543631430015879e-9,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,39.0,4.900749719809166e-7,2.7338159268322533e-7,5.316413542845594e-9,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,40.0,4.900749719809166e-7,2.7338159268322533e-7,4.342039753312177e-9,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,41.0,4.900749719809166e-7,2.7338159268322533e-7,3.563963973844264e-9,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,42.0,4.900749719809166e-7,2.7338159268322533e-7,2.9392347234725132e-9,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,43.0,4.900749719809166e-7,2.7338159268322533e-7,2.4350095447706784e-9,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,44.0,4.900749719809166e-7,2.7338159268322533e-7,2.0260161143427597e-9,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,45.0,4.900749719809166e-7,2.7338159268322533e-7,1.6926892343474894e-9,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,46.0,4.900749719809166e-7,2.7338159268322533e-7,1.419794077920637e-9,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,47.0,4.900749719809166e-7,2.7338159268322533e-7,1.1954018537683917e-9,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,48.0,4.900749719809166e-7,2.7338159268322533e-7,1.010122708346887e-9,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,49.0,4.900749719809166e-7,2.7338159268322533e-7,8.565276737759692e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,50.0,4.900749719809166e-7,2.7338159268322533e-7,7.287104587540664e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,51.0,4.900749719809166e-7,2.7338159268322533e-7,6.219533380643381e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,52.0,4.900749719809166e-7,2.7338159268322533e-7,5.324710023283122e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,53.0,4.900749719809166e-7,2.7338159268322533e-7,4.5721313300711834e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,54.0,4.900749719809166e-7,2.7338159268322533e-7,3.937114613993485e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,55.0,4.900749719809166e-7,2.7338159268322533e-7,3.3996070572199123e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,56.0,4.900749719809166e-7,2.7338159268322533e-7,2.943254430162734e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,57.0,4.900749719809166e-7,2.7338159268322533e-7,2.5546693436674014e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,58.0,4.900749719809166e-7,2.7338159268322533e-7,2.2228537549845776e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,59.0,4.900749719809166e-7,2.7338159268322533e-7,1.938741277800399e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,60.0,4.900749719809166e-7,2.7338159268322533e-7,1.6948329578388126e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,61.0,4.900749719809166e-7,2.7338159268322533e-7,1.4849062818719226e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,62.0,4.900749719809166e-7,2.7338159268322533e-7,1.3037818076989983e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,63.0,4.900749719809166e-7,2.7338159268322533e-7,1.1471353144126335e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,64.0,4.900749719809166e-7,2.7338159268322533e-7,1.0113460541330616e-10,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,65.0,4.900749719809166e-7,2.7338159268322533e-7,8.933737436402543e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,66.0,4.900749719809166e-7,2.7338159268322533e-7,7.906585192735006e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,67.0,4.900749719809166e-7,2.7338159268322533e-7,7.010393046515473e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,68.0,4.900749719809166e-7,2.7338159268322533e-7,6.226869932499802e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,69.0,4.900749719809166e-7,2.7338159268322533e-7,5.5404959066072916e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,70.0,4.900749719809166e-7,2.7338159268322533e-7,4.938070428266255e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,71.0,4.900749719809166e-7,2.7338159268322533e-7,4.4083393341188427e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,72.0,4.900749719809166e-7,2.7338159268322533e-7,3.941685937259028e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,73.0,4.900749719809166e-7,2.7338159268322533e-7,3.529874536829413e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,74.0,4.900749719809166e-7,2.7338159268322533e-7,3.165836886111659e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,75.0,4.900749719809166e-7,2.7338159268322533e-7,2.8434939701372225e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,76.0,4.900749719809166e-7,2.7338159268322533e-7,2.557606884570828e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,77.0,4.900749719809166e-7,2.7338159268322533e-7,2.303651762509585e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,78.0,4.900749719809166e-7,2.7338159268322533e-7,2.0777146244029876e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,79.0,4.900749719809166e-7,2.7338159268322533e-7,1.8764027750841613e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,80.0,4.900749719809166e-7,2.7338159268322533e-7,1.696769977445909e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,81.0,4.900749719809166e-7,2.7338159268322533e-7,1.5362531233637096e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,82.0,4.900749719809166e-7,2.7338159268322533e-7,1.3926185217845175e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,83.0,4.900749719809166e-7,2.7338159268322533e-7,1.2639162494671956e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,84.0,4.900749719809166e-7,2.7338159268322533e-7,1.1484412759834798e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,85.0,4.900749719809166e-7,2.7338159268322533e-7,1.0447002926680506e-11,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,86.0,4.900749719809166e-7,2.7338159268322533e-7,9.513833543545884e-12,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,87.0,4.900749719809166e-7,2.7338159268322533e-7,8.673395902536467e-12,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,88.0,4.900749719809166e-7,2.7338159268322533e-7,7.915563620860222e-12,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,89.0,4.900749719809166e-7,2.7338159268322533e-7,7.231413483096806e-12,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,90.0,4.900749719809166e-7,2.7338159268322533e-7,6.613071167884242e-12,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,91.0,4.900749719809166e-7,2.7338159268322533e-7,6.053578176388268e-12,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,92.0,4.900749719809166e-7,2.7338159268322533e-7,5.546776857691894e-12,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,93.0,4.900749719809166e-7,2.7338159268322533e-7,5.087210908331488e-12,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,94.0,4.900749719809166e-7,2.7338159268322533e-7,4.6700391262744414e-12,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,95.0,4.900749719809166e-7,2.7338159268322533e-7,4.290960537303339e-12,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,96.0,4.900749719809166e-7,2.7338159268322533e-7,3.946149295202491e-12,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,97.0,4.900749719809166e-7,2.7338159268322533e-7,3.63219799549965e-12,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,98.0,4.900749719809166e-7,2.7338159268322533e-7,3.346068243338618e-12,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,99.0,4.900749719809166e-7,2.7338159268322533e-7,3.085047485566252e-12,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,100.0,4.900749719809166e-7,2.7338159268322533e-7,2.8467112604474196e-12,2.635992579106475,0.8262686110014456,0.0,0.0,0.8262686110014487,0.0,0.0,0.8262686110014487,0.0,0.0,-3.765067983289173e-15,NaN,NaN,1
y,8.0,0.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755788226e-5,2.635992579106475,0.32996235350196035,0.07860354073426729,0.18988588268300174,0.3299623535019618,0.07860354073426748,0.1898858826830026,0.32996235350196124,0.07860354073426688,0.18988588268300205,-3.590095859027362e-15,-2.8830922865566222e-15,-3.2817791649529354e-15,3
y,8.0,1.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107426755354342e-5,2.635992579106475,0.3299623535012677,0.07860354073742928,0.18988588268013257,0.32996235350126707,0.07860354073742948,0.18988588268013368,0.32996235350126707,0.07860354073742948,0.18988588268013368,-1.8519716859116125e-15,-2.473614311528231e-15,-5.851178780510809e-15,3
y,8.0,2.0,4.900749719809166e-7,2.7338159268322533e-7,1.110742664471396e-5,2.635992579106475,0.3299623533242242,0.07860354154374184,0.18988588194860512,0.329962353324225,0.07860354154374194,0.18988588194860517,0.32996235332422447,0.07860354154374136,0.18988588194860473,-1.8970564123490207e-15,-3.558753314380816e-15,-1.403558947487715e-15,3
y,8.0,3.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107423909076966e-5,2.635992579106475,0.32996234894676485,0.07860356148021239,0.1898858638612017,0.3299623489467646,0.07860356148021264,0.1898858638612022,0.3299623489467646,0.07860356148021264,0.1898858638612022,-6.734442587180218e-16,-3.1803604184100104e-15,-2.6330307121804005e-15,3
y,8.0,4.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107398320848524e-5,2.635992579106475,0.32996230800136994,0.07860374795974465,0.18988569467727182,0.3299623080013687,0.07860374795974479,0.1898856946772707,0.3299623080013687,0.07860374795974479,0.1898856946772707,-3.7039438825756365e-15,-1.7668627074016275e-15,-5.851184573671538e-15,3
y,8.0,5.0,4.900749719809166e-7,2.7338159268322533e-7,1.1107257272492442e-5,2.635992579106475,0.3299620822971674,0.07860477589483131,0.18988476208099123,0.329962082297167,0.07860477589483102,0.18988476208099078,0.329962082297167,0.07860477589483102,0.18988476208099078,-1.1785284051504274e-15,-3.7103631635253334e-15,-2.3404853244256844e-15,3
y,8.0,6.0,4.900749719809166e-7,2.7338159268322533e-7,1.1106698045329472e-5,2.635992579106475,0.3299611873688107,0.07860885170658347,0.18988106429048857,0.32996118736881225,0.07860885170658342,0.18988106429048765,0.32996118736881225,0.07860885170658342,0.18988106429048765,-4.7141264063296e-15,-5.300243976993685e-16,-4.827344988699719e-15,3
y,8.0,7.0,4.900749719809166e-7,2.7338159268322533e-7,1.110492606481622e-5,2.635992579106475,0.3299583510601806,0.07862176921280542,0.18986934483264453,0.32995835106018045,0.07862176921280514,0.18986934483264498,0.32995835106018045,0.07862176921280514,0.18986934483264498,-5.050893137967189e-16,-3.532915433539985e-15,-2.3406753700780263e-15,3
y,8.0,8.0,4.900749719809166e-7,2.7338159268322533e-7,1.1100152160068603e-5,2.635992579106475,0.3299507050687255,0.07865659148914962,0.18983775205268172,0.32995070506872587,0.0786565914891493,0.1898377520526812,0.32995070506872587,0.0786565914891493,0.1898377520526812,-1.1785690426962326e-15,-4.061054071836102e-15,-2.7800145747375286e-15,3
y,8.0,9.0,4.900749719809166e-7,2.7338159268322533e-7,1.1088780831776676e-5,2.635992579106475,0.3299324649970291,0.07873966170486926,0.1897623851659909,0.3299324649970299,0.07873966170486926,0.18976238516598978,0.3299324649970299,0.07873966170486926,0.18976238516598978,-2.3572683980237978e-15,-0.0,-5.854986732405804e-15,3
y,8.0,10.0,4.900749719809166e-7,2.7338159268322533e-7,1.1064207196427183e-5,2.635992579106475,0.3298929150732746,0.07891977853074161,0.1895989672435192,0.32989291507327606,0.0789197785307416,0.18959896724351943,0.32989291507327606,0.0789197785307416,0.18959896724351943,-4.3783090078570035e-15,-1.7597873881256632e-16,-1.1720066449829613e-15,3
y,8.0,11.0,4.900749719809166e-7,2.7338159268322533e-7,1.101519221372053e-5,2.635992579106475,0.32981348144229083,0.07928151485767758,0.18927075222519096,0.329813481442291,0.07928151485767757,0.18927075222519055,0.329813481442291,0.07928151485767757,0.18927075222519055,-5.053111728170657e-16,-1.7517580381931907e-16,-2.201323172745098e-15,3
y,8.0,12.0,4.900749719809166e-7,2.7338159268322533e-7,1.0923946404152655e-5,2.635992579106475,0.329663638416415,0.07996382828756543,0.18865160979301282,0.32966363841641433,0.07996382828756544,0.18865160979301324,0.32966363841641433,0.07996382828756544,0.18865160979301324,-2.0221634138244717e-15,-1.736810679356457e-16,-2.208547773609511e-15,3
y,8.0,13.0,4.900749719809166e-7,2.7338159268322533e-7,1.0764423969620711e-5,2.635992579106475,0.32939533598246384,0.08118534227940793,0.18754300016274272,0.32939533598246334,0.08118534227940774,0.18754300016274336,0.32939533598246334,0.08118534227940774,0.18754300016274336,-1.517857895176961e-15,-2.394950096234482e-15,-3.4064579415555033e-15,3
y,8.0,14.0,4.900749719809166e-7,2.7338159268322533e-7,1.050200695389029e-5,2.635992579106475,0.32893554565541205,0.0832780354791513,0.18564317399655103,0.32893554565541216,0.08327803547915132,0.18564317399655078,0.32893554565541216,0.08327803547915132,0.18564317399655078,-3.377732392048874e-16,-1.6676910079950043e-16,-1.3466030034714318e-15,3
y,8.0,15.0,4.900749719809166e-7,2.7338159268322533e-7,1.0096624268240525e-5,2.635992579106475,0.3281763603899324,0.08673169047636654,0.18250626582887652,0.3281763603899333,0.08673169047636706,0.18250626582887552,0.3281763603899333,0.08673169047636706,0.18250626582887552,-2.7084370029247014e-15,-5.924749207888202e-15,-5.478993382333982e-15,3
y,8.0,16.0,4.900749719809166e-7,2.7338159268322533e-7,9.511638602335086e-6,2.635992579106475,0.32696178816551946,0.09225255259144653,0.1774877259490328,0.32696178816551946,0.09225255259144632,0.17748772594903223,0.32696178816551946,0.09225255259144632,0.17748772594903223,-0.0,-2.258181920674785e-15,-3.2864499603887727e-15,3
y,8.0,17.0,4.900749719809166e-7,2.7338159268322533e-7,8.728887592657914e-6,2.635992579106475,0.3250698297821328,0.10084164819220148,0.16967026692339254,0.3250698297821323,0.10084164819220207,0.1696702669233927,0.3250698297821323,0.10084164819220207,0.1696702669233927,-1.5380551055462214e-15,-5.784361326611098e-15,-9.822489239893228e-16,3
y,8.0,18.0,4.900749719809166e-7,2.7338159268322533e-7,7.764894349300202e-6,2.635992579106475,0.3221874085130779,0.11390185980214364,0.1577602744186344,0.32218740851307764,0.11390185980214344,0.15776027441863374,0.32218740851307764,0.11390185980214344,0.15776027441863374,-8.621195444789221e-16,-1.7070383542695948e-15,-4.225612252073975e-15,3
y,8.0,19.0,4.900749719809166e-7,2.7338159268322533e-7,6.677462021541098e-6,2.635992579106475,0.31787379328542353,0.13338954835953457,0.13993667396808654,0.31787379328542326,0.1333895483595344,0.13993667396808615,0.31787379328542326,0.1333895483595344,0.13993667396808615,-8.738186907239966e-16,-1.2494115106325787e-15,-2.7788975940537147e-15,3
y,8.0,20.0,4.900749719809166e-7,2.7338159268322533e-7,5.553713377894113e-6,2.635992579106475,0.31150444466265975,0.16203897565691022,0.11361890592642866,0.3115044446626597,0.16203897565690992,0.11361890592642804,0.3115044446626597,0.16203897565690992,0.11361890592642804,-1.7833714197236617e-16,-1.8855986148510508e-15,-5.500573466171181e-15,3
y,8.0,21.0,4.900749719809166e-7,2.7338159268322533e-7,4.483401218631135e-6,2.635992579106475,0.3021797682205844,0.2037116398295566,0.0750898998693448,0.3021797682205863,0.20371163982955653,0.07508989986934457,0.3021797682205863,0.20371163982955653,0.07508989986934457,-6.2505694269292306e-15,-2.727031819060918e-16,-3.1442238303064383e-15,3
